report_dt,segment,replenishable_flg,subtraction_flg,target_maturity_days,open_month,close_month,balance,renewal_cnt,operations_in_month,early_withdrawal_in_month,report_month,ew_share
2023-09-30,vip,0,0,365,2022-10,2023-10,11940802743.924942,0.0,0.0,-958034972.732111,2023-09,0.08023204078298046
2023-09-30,vip,0,0,180,2023-05,2023-11,11178401211.262367,0.0,0.0,-1623911151.4216783,2023-09,0.14527221923163477
2023-09-30,vip,0,0,365,2022-11,2023-11,6194007538.656006,0.0,0.0,-615578537.6585369,2023-09,0.09938291708829708
2023-09-30,vip,0,0,365,2022-10,2023-11,5940499069.539338,0.0,0.0,-570474641.2213192,2023-09,0.09603143347778643
2023-09-30,vip,0,0,180,2023-04,2023-10,5647057545.448552,0.0,0.0,-553952893.272686,2023-09,0.09809584705209248
2023-09-30,vip,0,0,365,2023-02,2024-02,5265784616.287265,0.0,0.0,-935930058.5019102,2023-09,0.17773800614765828
2023-09-30,vip,0,0,365,2022-12,2023-12,5007968636.997282,0.0,0.0,-660845116.0376911,2023-09,0.13195871698468262
2023-09-30,vip,0,0,1095,2022-12,2025-12,4547314415.095115,0.0,0.0,-1186988034.2559032,2023-09,0.2610305613167229
2023-09-30,vip,0,0,1095,2023-09,2026-09,4071149794.563664,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-03,2024-03,3979223075.925198,0.0,0.0,-801580597.773282,2023-09,0.20144148304299547
2023-09-30,vip,0,0,1095,2023-02,2026-02,3862261492.120182,0.0,0.0,-1098946809.4229932,2023-09,0.2845345432112957
2023-09-30,vip,0,0,730,2023-09,2025-09,3354266212.8805923,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2023-03,2026-03,3258550451.9991417,0.0,0.0,-949188277.9868398,2023-09,0.2912915702761351
2023-09-30,vip,0,0,365,2023-04,2024-04,3090311674.729732,0.0,0.0,-704222657.317213,2023-09,0.22788078726033417
2023-09-30,vip,0,0,1095,2023-01,2026-01,2413298851.298504,0.0,0.0,-664464522.4531507,2023-09,0.27533453724375156
2023-09-30,vip,0,0,365,2023-01,2024-01,2402519724.312481,0.0,0.0,-372018811.2015233,2023-09,0.15484526825601083
2023-09-30,vip,0,0,180,2023-07,2024-01,2278753800.7268715,0.0,0.0,-552868132.6718845,2023-09,0.24261863326153618
2023-09-30,vip,0,0,1095,2023-04,2026-04,2057610854.1765163,0.0,0.0,-634777805.4851863,2023-09,0.30850236049091656
2023-09-30,vip,0,0,1095,2022-11,2025-11,2051473670.4085891,0.0,0.0,-511351571.2538979,2023-09,0.24926060647517487
2023-09-30,vip,0,0,365,2022-12,2023-12,1914509597.2447731,0.0,0.0,-233472789.29015875,2023-09,0.12194913497751919
2023-09-30,vip,0,0,365,2023-05,2024-05,1809276786.4842892,0.0,0.0,-460828938.98540473,2023-09,0.2547033944324617
2023-09-30,vip,0,0,180,2023-06,2023-11,1159434432.7816434,0.0,0.0,-180263236.71856543,2023-09,0.15547514514131602
2023-09-30,vip,0,0,1095,2023-02,2026-02,1155313434.9938707,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-02,2024-03,1121490673.559532,0.0,0.0,-213996800.05218923,2023-09,0.1908146051477883
2023-09-30,vip,0,0,365,2022-11,2023-12,907521446.6424488,0.0,0.0,-105976481.92313053,2023-09,0.11677573275564014
2023-09-30,vip,0,0,180,2023-05,2023-10,865139113.0325902,0.0,0.0,-88356607.46949995,2023-09,0.10212994203877997
2023-09-30,vip,0,0,365,2023-01,2024-02,857761561.232551,0.0,0.0,-145602009.08888364,2023-09,0.16974648395255953
2023-09-30,vip,0,0,180,2023-08,2024-02,855110826.065524,0.0,0.0,-195760037.00666463,2023-09,0.22892943351843878
2023-09-30,vip,0,0,365,2022-12,2024-01,798525182.1500779,0.0,0.0,-118470651.44819604,2023-09,0.1483618226405917
2023-09-30,vip,0,0,365,2022-10,2023-10,709263298.870016,0.0,0.0,-76989471.75467956,2023-09,0.108548506425382
2023-09-30,vip,0,0,365,2023-03,2024-04,668582678.4465789,0.0,0.0,-143385858.38238966,2023-09,0.2144624187924523
2023-09-30,vip,0,0,365,2023-09,2024-09,662464525.6023213,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,730,2023-03,2025-03,591670908.0291812,0.0,0.0,-158697314.2046281,2023-09,0.26821889001309684
2023-09-30,vip,0,0,730,2023-03,2025-03,589711799.366213,0.0,0.0,-159022789.49367213,2023-09,0.2696618749439647
2023-09-30,vip,0,0,90,2023-09,2023-12,491034170.28841984,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-09,2024-03,474185010.1049728,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-09,2023-10,470801181.969373,0.0,0.0,-52118118.45066482,2023-09,0.1107009082531472
2023-09-30,vip,0,0,730,2023-05,2025-05,453238171.2408988,0.0,0.0,-135916822.02840668,2023-09,0.29987946879294525
2023-09-30,vip,0,0,548,2023-09,2025-03,361296749.2013631,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-06,2023-12,304515140.70134455,0.0,0.0,-65076315.7262364,2023-09,0.21370469650985424
2023-09-30,vip,0,0,180,2023-07,2023-12,267043215.99694943,0.0,0.0,-56664552.049592495,2023-09,0.2121924417291312
2023-09-30,vip,0,0,365,2023-04,2024-05,256398491.66695583,0.0,0.0,-62517602.840412766,2023-09,0.24382983859990437
2023-09-30,vip,0,0,365,2022-10,2023-10,239137367.6918483,0.0,0.0,-23229798.094918907,2023-09,0.09713997573500413
2023-09-30,vip,0,0,365,2023-09,2024-09,217413968.82683945,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2023-03,2026-02,204997482.42802072,0.0,0.0,-59978266.908975095,2023-09,0.29258050488515064
2023-09-30,vip,0,0,180,2023-05,2023-11,178643374.90278387,0.0,0.0,-29500694.50854689,2023-09,0.1651373554972352
2023-09-30,vip,0,0,1095,2022-11,2025-11,164012048.89439735,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,90,2023-09,2023-12,161152308.78956726,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-09,2024-03,155622589.61924383,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-04,2023-10,152543270.94133934,0.0,0.0,-18278323.270568077,2023-09,0.11982385822575564
2023-09-30,vip,0,0,548,2023-09,2025-03,118573836.23173489,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-08,2024-02,118143043.49244866,0.0,0.0,-34336141.95219074,2023-09,0.2906319402071727
2023-09-30,vip,0,0,730,2023-01,2025-01,116491460.11263049,0.0,0.0,-29199162.27846667,2023-09,0.2506549600308493
2023-09-30,vip,0,0,365,2022-11,2023-11,115021929.29898857,0.0,0.0,-13500818.792130576,2023-09,0.11737604189403293
2023-09-30,vip,0,0,365,2023-03,2023-12,113694310.94292328,0.0,0.0,-19840662.732756704,2023-09,0.17450884365460553
2023-09-30,vip,0,0,180,2023-07,2024-01,104373304.91825268,0.0,0.0,-27802786.825046003,2023-09,0.26637833157455076
2023-09-30,vip,0,0,1095,2022-11,2025-10,98914380.90178429,0.0,0.0,-24235736.45838186,2023-09,0.24501731939713006
2023-09-30,vip,0,0,1095,2022-12,2025-11,91253837.51832572,0.0,0.0,-24482293.089430496,2023-09,0.2682878195069213
2023-09-30,vip,0,0,1095,2023-05,2026-05,90876124.82509471,0.0,0.0,-5193381664.17,2023-09,57.14792168091975
2023-09-30,vip,0,0,1095,2023-09,2026-09,87890266.99531196,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-03,2024-03,87442718.60699281,0.0,0.0,-19502590.46888801,2023-09,0.22303275538059936
2023-09-30,vip,0,0,180,2023-05,2023-11,83074409.66424939,0.0,0.0,-13709895.715425476,2023-09,0.1650315153707972
2023-09-30,vip,0,0,180,2023-06,2023-12,81628445.58267418,0.0,0.0,-17402586.473522305,2023-09,0.2131926725947118
2023-09-30,vip,0,0,1095,2023-02,2026-01,80225048.79916771,0.0,0.0,-23004015.12563911,2023-09,0.28674354793135093
2023-09-30,vip,0,0,1095,2022-12,2025-12,78747442.24117325,0.0,0.0,-22405720.090047345,2023-09,0.28452632177470866
2023-09-30,vip,0,0,365,2022-10,2023-10,78252143.57646781,0.0,0.0,-7523722.539932638,2023-09,0.09614717496627392
2023-09-30,vip,0,0,365,2023-04,2024-01,74624071.73686212,0.0,0.0,-15768286.5847473,2023-09,0.21130295114891492
2023-09-30,vip,0,0,365,2022-11,2023-11,72771874.2812462,0.0,0.0,-9588836.70466824,2023-09,0.13176569656031722
2023-09-30,vip,0,0,730,2023-09,2025-09,72413781.8306501,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-02,2024-03,71221967.28173874,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,730,2021-12,2023-12,66811050.266034506,0.0,0.0,-5918977.63219171,2023-09,0.08859279428512154
2023-09-30,vip,0,0,365,2023-04,2024-04,65300681.5935183,0.0,0.0,-16452511.58231692,2023-09,0.2519500743457781
2023-09-30,vip,0,0,1095,2022-11,2025-11,62970518.2986942,0.0,0.0,-17352663.79428029,2023-09,0.27556806364479497
2023-09-30,vip,0,0,1095,2023-02,2026-02,56396429.971523285,0.0,0.0,-17536637.45976965,2023-09,0.3109529711122596
2023-09-30,vip,0,0,548,2022-05,2023-11,55711642.59295069,0.0,0.0,-4906527.9624993205,2023-09,0.0880700646065703
2023-09-30,vip,0,0,730,2023-02,2025-02,55009728.28501544,0.0,0.0,-14054882.99480214,2023-09,0.2554981352022178
2023-09-30,vip,0,0,1095,2023-01,2026-01,54972117.98193142,0.0,0.0,-16463253.16650121,2023-09,0.2994836977522397
2023-09-30,vip,0,0,365,2023-01,2024-01,53542095.09447839,0.0,0.0,-9341945.041566618,2023-09,0.1744785112551567
2023-09-30,vip,0,0,180,2023-04,2023-10,51603284.64001557,0.0,0.0,-6173274.944066018,2023-09,0.11962949620611893
2023-09-30,vip,0,0,730,2023-01,2025-01,50341666.70694,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-12,2023-12,50181284.61601502,0.0,0.0,-7580673.213451728,2023-09,0.15106574635262343
2023-09-30,vip,0,0,180,2023-08,2024-02,50063209.28084652,0.0,0.0,-12650372.520581082,2023-09,0.2526880058690312
2023-09-30,vip,0,0,365,2023-09,2024-09,48977110.3206811,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-06,2023-11,48906217.531014726,0.0,0.0,-8548582.954053588,2023-09,0.1747954224558944
2023-09-30,vip,0,0,365,2023-02,2024-02,48793489.15417569,0.0,0.0,-9707716.85281884,2023-09,0.1989551684271807
2023-09-30,vip,0,0,180,2023-08,2024-01,48175515.12392847,0.0,0.0,-12928865.506227762,2023-09,0.2683700521513692
2023-09-30,vip,0,0,180,2023-05,2023-11,48001387.08213029,0.0,0.0,-8657447.926209927,2023-09,0.18035828655111671
2023-09-30,vip,0,0,365,2023-05,2024-05,44971219.41592156,0.0,0.0,-12553213.576906905,2023-09,0.2791388301217062
2023-09-30,vip,0,0,365,2023-04,2024-04,44131961.58444565,0.0,0.0,-11838690.439601146,2023-09,0.2682566107320664
2023-09-30,vip,0,0,365,2023-02,2023-11,43218132.16889001,0.0,0.0,-6413231.614674047,2023-09,0.1483921514611528
2023-09-30,vip,0,0,365,2022-11,2023-11,42915771.8039277,0.0,0.0,-5047446.555369839,2023-09,0.11761285753942544
2023-09-30,vip,0,0,365,2023-01,2023-10,42638449.4037202,0.0,0.0,-4907313.043256789,2023-09,0.11509126414969084
2023-09-30,vip,0,0,1095,2023-03,2026-03,42082902.53771371,0.0,0.0,-13467486.486803807,2023-09,0.3200227568603321
2023-09-30,vip,0,0,365,2022-12,2023-12,39805571.15388107,0.0,0.0,-5555670.320118144,2023-09,0.13957016967903654
2023-09-30,vip,0,0,90,2023-09,2023-12,36302977.44256418,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-02,2024-03,36255221.20365737,0.0,0.0,-8309879.182908185,2023-09,0.22920503328965755
2023-09-30,vip,0,0,365,2022-09,2023-10,35274174.45868241,0.0,0.0,-4481414.898377053,2023-09,0.12704520990636523
2023-09-30,vip,0,0,180,2023-09,2024-03,35057290.85071957,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2023-02,2026-02,33605537.14741516,0.0,0.0,-10226250.489301562,2023-09,0.30430254527528466
2023-09-30,vip,0,0,365,2023-03,2024-03,32837322.897854447,0.0,0.0,-7314086.250025392,2023-09,0.22273698354695307
2023-09-30,vip,0,0,180,2023-05,2023-10,32618783.22357851,0.0,0.0,-3916610.9591064192,2023-09,0.12007225812995055
2023-09-30,vip,0,0,1095,2023-09,2026-09,28844671.722350106,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-01,2024-01,28750250.86468336,0.0,0.0,-5434448.985886522,2023-09,0.18902266319220773
2023-09-30,vip,0,0,548,2023-09,2025-03,26711272.921444125,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-10,2023-11,26550482.6486622,0.0,0.0,-3050533.652256094,2023-09,0.11489560067977904
2023-09-30,vip,0,0,365,2022-12,2024-01,26222037.33341218,0.0,0.0,-4382175.045276679,2023-09,0.167118023270179
2023-09-30,vip,0,0,180,2023-07,2024-01,25058575.81268317,0.0,0.0,-5318583.950298797,2023-09,0.2122460585971069
2023-09-30,vip,0,0,365,2023-02,2023-10,25004049.39721561,0.0,0.0,-2961153.854923412,2023-09,0.11842697188292867
2023-09-30,vip,0,0,548,2022-09,2024-03,24465110.97233149,0.0,0.0,-5656605.997680109,2023-09,0.2312111318063252
2023-09-30,vip,0,0,180,2023-07,2024-01,24319752.16289705,0.0,0.0,-6441835.626276895,2023-09,0.26488080894610244
2023-09-30,vip,0,0,730,2023-09,2025-09,23765450.21976547,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-12,2023-12,23327106.89082321,0.0,0.0,-3840339.9008350745,2023-09,0.16462992684042824
2023-09-30,vip,0,0,1095,2023-04,2026-03,23305778.9875828,0.0,0.0,-7139431.404786155,2023-09,0.3063373856153878
2023-09-30,vip,0,0,1095,2023-04,2026-04,22924702.724277534,0.0,0.0,-7523760.548849676,2023-09,0.32819446512961425
2023-09-30,vip,0,0,365,2023-05,2024-05,21373707.89820272,0.0,0.0,-6358179.295783147,2023-09,0.29747666273280526
2023-09-30,vip,0,0,1095,2022-11,2025-11,20879550.40743814,0.0,0.0,-5680596.212279838,2023-09,0.27206506373126593
2023-09-30,vip,0,0,365,2022-11,2023-12,20777644.763090108,0.0,0.0,-2809220.133354198,2023-09,0.13520397356800334
2023-09-30,vip,0,0,365,2022-10,2023-11,20515259.791517265,0.0,0.0,-2525372.3350910097,2023-09,0.12309726324475848
2023-09-30,vip,0,0,365,2022-10,2023-10,20282217.668212414,0.0,0.0,-2020712.364093628,2023-09,0.09962975435672487
2023-09-30,vip,0,0,180,2023-08,2024-02,20189365.853801843,0.0,0.0,-5092312.5077584535,2023-09,0.2522274619536663
2023-09-30,vip,0,0,180,2021-11,2023-10,19755363.194875,3.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-02,2024-02,19618252.145559154,0.0,0.0,-4347981.7008598335,2023-09,0.22162941268160097
2023-09-30,vip,0,0,365,2023-02,2024-02,19575796.403531525,0.0,0.0,-3920658.385587853,2023-09,0.20028091346927554
2023-09-30,vip,0,0,1095,2020-01,2025-01,19349567.002964087,0.0,0.0,-4737914.966562774,2023-09,0.2448589658795461
2023-09-30,vip,0,0,180,2023-04,2023-10,19010283.96824987,0.0,0.0,-2545040.3645790443,2023-09,0.1338770303920582
2023-09-30,vip,0,0,180,2023-05,2023-11,18960060.88936567,0.0,0.0,-3212768.498349324,2023-09,0.1694492711334753
2023-09-30,vip,0,0,365,2023-01,2024-02,18813267.329205576,0.0,0.0,-3582258.230415523,2023-09,0.19041127560306614
2023-09-30,vip,0,0,1095,2022-12,2025-12,18770103.248537287,0.0,0.0,-5322785.110796146,2023-09,0.28357782801279685
2023-09-30,vip,0,0,548,2019-05,2023-11,18583902.912083752,2.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-07,2023-12,17884162.922871135,0.0,0.0,-4211840.931728207,2023-09,0.23550674134945954
2023-09-30,vip,0,0,730,2022-02,2024-02,17221242.842376467,0.0,0.0,-1400165.889732201,2023-09,0.08130457845276998
2023-09-30,vip,0,0,1095,2023-04,2026-04,16996526.31042214,0.0,0.0,-5608422.146669975,2023-09,0.3299746103549955
2023-09-30,vip,0,0,180,2023-08,2024-01,16739182.985951709,0.0,0.0,-4916649.856510647,2023-09,0.29372101736607603
2023-09-30,vip,0,0,180,2023-06,2023-12,16674640.521369254,0.0,0.0,-3634987.655303044,2023-09,0.21799496370819232
2023-09-30,vip,0,0,365,2023-02,2024-02,16393432.32165468,0.0,0.0,-3359740.285066189,2023-09,0.20494428617173635
2023-09-30,vip,0,0,365,2022-12,2023-12,16313691.956593828,0.0,0.0,-2438604.7808346003,2023-09,0.14948209070779597
2023-09-30,vip,0,0,1095,2023-03,2026-03,16225143.68326296,0.0,0.0,-5180352.639625328,2023-09,0.31927930752127137
2023-09-30,vip,0,0,365,2023-01,2024-01,16063591.347657552,0.0,0.0,-2781867.3082473725,2023-09,0.17317841621095734
2023-09-30,vip,0,0,365,2023-04,2024-04,16061261.610266916,0.0,0.0,-4026166.697644351,2023-09,0.25067561909773545
2023-09-30,vip,0,0,365,2023-02,2024-03,14961547.79962982,0.0,0.0,-3187568.6726818345,2023-09,0.21305072946802345
2023-09-30,vip,0,0,365,2022-10,2023-10,14853668.797533331,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,730,2022-02,2024-02,14844680.304370057,0.0,0.0,-1268628.4947908428,2023-09,0.08546014254125615
2023-09-30,vip,0,0,180,2023-07,2023-12,14595430.088084362,0.0,0.0,-3430559.304072194,2023-09,0.23504338572885808
2023-09-30,vip,0,0,365,2022-10,2023-11,13763182.26580956,0.0,0.0,-1573524.8466130197,2023-09,0.11432856269890165
2023-09-30,vip,0,0,365,2023-04,2023-12,13480562.002108237,0.0,0.0,-2450063.4204784967,2023-09,0.18174786927246275
2023-09-30,vip,0,0,90,2023-05,2023-11,13211836.867723083,1.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-04,2024-05,12829601.660721902,0.0,0.0,-3599717.328562316,2023-09,0.280579040858527
2023-09-30,vip,0,0,548,2022-05,2023-11,12810063.355671156,0.0,0.0,-1292349.746170437,2023-09,0.10088550776747716
2023-09-30,vip,0,0,365,2023-04,2024-05,12069892.364388907,0.0,0.0,-3163790.508771425,2023-09,0.26212251221940425
2023-09-30,vip,0,0,180,2023-04,2023-10,11427591.3118661,0.0,0.0,-1409422.012261577,2023-09,0.12333500330888376
2023-09-30,vip,0,0,1095,2023-01,2026-01,11196809.887651814,0.0,0.0,-3332604.5568811577,2023-09,0.297638755174048
2023-09-30,vip,0,0,730,2020-09,2024-09,11172336.00705,1.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-08,2024-02,10949381.64710097,0.0,0.0,-3469798.302028632,2023-09,0.31689445247780895
2023-09-30,vip,0,0,1095,2019-12,2024-12,10544725.13906452,0.0,0.0,-2503384.349334363,2023-09,0.23740631607932566
2023-09-30,vip,0,0,1095,2019-11,2024-11,10452334.2165023,0.0,0.0,-2342874.985135805,2023-09,0.2241484951214858
2023-09-30,vip,0,0,1095,2022-02,2025-02,10390198.298904669,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-06,2023-11,10326626.95167254,0.0,0.0,-1795340.1279478911,2023-09,0.17385542601179285
2023-09-30,vip,0,0,1095,2023-02,2026-02,10148013.166631594,0.0,0.0,-3144119.663614219,2023-09,0.30982613167596423
2023-09-30,vip,0,0,548,2022-04,2023-10,10103527.505607164,0.0,0.0,-502103.4879581519,2023-09,0.04969585995381307
2023-09-30,vip,0,0,548,2022-04,2023-10,9865426.719660494,0.0,0.0,-72452.14256810397,2023-09,0.0073440454860119134
2023-09-30,vip,0,0,90,2020-09,2023-11,9814851.689749166,12.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-12,2023-12,9694991.602402097,0.0,0.0,-1340692.4299979173,2023-09,0.13828711617096587
2023-09-30,vip,0,0,548,2019-11,2024-05,9399515.66915875,2.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-05,2024-05,9188042.27590003,0.0,0.0,-2562121.5912234206,2023-09,0.2788539184178322
2023-09-30,vip,0,0,1095,2019-07,2024-07,8926268.8791901,0.0,0.0,-1245415.218489688,2023-09,0.1395224853010127
2023-09-30,vip,0,0,730,2022-01,2024-01,8872473.902229251,0.0,0.0,-1182269.5079091452,2023-09,0.13325139312183204
2023-09-30,vip,0,0,180,2023-05,2023-10,8688753.296496706,0.0,0.0,-1048691.9399171378,2023-09,0.12069532925281341
2023-09-30,vip,0,0,1095,2019-12,2024-12,8605117.15071086,0.0,0.0,-1998463.497139628,2023-09,0.23224128877484682
2023-09-30,vip,0,0,180,2023-07,2024-01,8417296.694436466,0.0,0.0,-2278323.8979884107,2023-09,0.2706716872050265
2023-09-30,vip,0,0,365,2023-04,2024-01,8107931.447429573,0.0,0.0,-899176.9750017454,2023-09,0.11090090990924795
2023-09-30,vip,0,0,365,2022-11,2023-11,8053333.333333333,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-03,2024-03,8004694.726812294,0.0,0.0,-1918886.3231722096,2023-09,0.23972011284137587
2023-09-30,vip,0,0,365,2023-01,2023-10,7894107.55073031,0.0,0.0,-1083359.386868555,2023-09,0.13723646148807916
2023-09-30,vip,0,0,365,2022-11,2023-11,7871887.684254699,0.0,0.0,-946405.1222635432,2023-09,0.12022594328378654
2023-09-30,vip,0,0,90,2020-09,2023-11,7761830.151378917,12.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-02,2023-11,7637690.553641545,0.0,0.0,-1290783.656161298,2023-09,0.16900182680821893
2023-09-30,vip,0,0,365,2022-12,2024-01,7211328.999326996,0.0,0.0,-1197507.406630734,2023-09,0.1660591836459677
2023-09-30,vip,0,0,180,2023-08,2024-02,6839346.305251923,0.0,0.0,-2163865.781487452,2023-09,0.31638488313215296
2023-09-30,vip,0,0,1095,2023-02,2026-01,6743463.607850889,0.0,0.0,-2057354.907181236,2023-09,0.30508875361706084
2023-09-30,vip,0,0,548,2022-01,2025-01,6716516.7305063335,1.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2022-12,2025-12,6690566.632507478,0.0,0.0,-1955795.6323361048,2023-09,0.2923213742216502
2023-09-30,vip,0,0,365,2023-02,2024-03,6676879.240693193,0.0,0.0,-1413586.230835233,2023-09,0.21171361348276752
2023-09-30,vip,0,0,1095,2023-09,2026-09,6497874.4315851545,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-10,2023-11,6454728.435933333,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,180,2023-07,2024-01,6307308.635435544,0.0,0.0,-1771016.2421748573,2023-09,0.2807879468946523
2023-09-30,vip,0,0,180,2023-06,2023-12,6037000.0,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,548,2020-10,2023-10,5902630.020994583,1.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-02,2023-11,5759562.095172191,0.0,0.0,-555978.7748132334,2023-09,0.09653143166548525
2023-09-30,vip,0,0,1095,2023-03,2026-03,5735995.570867917,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2023-01,2026-01,5701476.515474953,0.0,0.0,-1722432.14535701,2023-09,0.30210282208161043
2023-09-30,vip,0,0,365,2023-03,2024-03,5660346.997328354,0.0,0.0,-1292158.8619554304,2023-09,0.2282826234090102
2023-09-30,vip,0,0,365,2020-08,2024-08,5587966.035995583,3.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2022-11,2025-10,5478882.380486968,0.0,0.0,-1553689.4919607395,2023-09,0.28357781460945436
2023-09-30,vip,0,0,90,2023-04,2023-10,5393906.298844583,1.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,730,2023-09,2025-09,5353671.999618173,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-12,2023-12,5293931.73902625,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-03,2024-04,5292059.493338406,0.0,0.0,-1246094.3757288232,2023-09,0.23546492198309465
2023-09-30,vip,0,0,180,2023-08,2024-02,5261448.069743381,0.0,0.0,-1353969.5749726591,2023-09,0.25733781974563835
2023-09-30,vip,0,0,1095,2023-02,2026-02,5248103.0834795,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-11,2023-11,5064005.711666667,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2022-12,2023-12,4944457.460503745,0.0,0.0,-715121.0408903193,2023-09,0.14463084101798748
2023-09-30,vip,0,0,1095,2022-11,2025-11,4821009.579799812,0.0,0.0,-1363309.6610932108,2023-09,0.28278509688209763
2023-09-30,vip,0,0,365,2023-03,2023-11,4772905.758897561,0.0,0.0,-702571.5248984434,2023-09,0.1471999575077976
2023-09-30,vip,0,0,365,2023-04,2024-04,4694581.933051341,0.0,0.0,-1198918.0246142428,2023-09,0.25538334226813275
2023-09-30,vip,0,0,365,2023-03,2024-04,4688883.03207835,0.0,0.0,-1122775.245233288,2023-09,0.23945473528598926
2023-09-30,vip,0,0,365,2023-01,2024-01,4576874.933441625,0.0,0.0,-813614.6254846603,2023-09,0.17776640990118883
2023-09-30,vip,0,0,180,2023-08,2024-02,4570169.057756627,0.0,0.0,-67750.76087736618,2023-09,0.014824563385106635
2023-09-30,vip,0,0,365,2022-10,2023-10,4417059.494832475,0.0,0.0,-573962.3745161807,2023-09,0.12994218782600964
2023-09-30,vip,0,0,1095,2023-01,2025-12,4238595.019761601,0.0,0.0,-1190834.065397825,2023-09,0.2809501874667902
2023-09-30,vip,0,0,180,2023-08,2024-01,4231061.344182883,0.0,0.0,-1240671.179898264,2023-09,0.2932293055982308
2023-09-30,vip,0,0,1095,2023-03,2026-02,4018910.887856935,0.0,0.0,-1287460.8534266078,2023-09,0.32035068438980496
2023-09-30,vip,0,0,365,2022-09,2023-10,3999148.96923292,0.0,0.0,-525504.0168106849,2023-09,0.13140396140618946
2023-09-30,vip,0,0,365,2022-12,2023-12,3858480.698713297,0.0,0.0,-725459.5239850362,2023-09,0.18801688556507698
2023-09-30,vip,0,0,365,2023-03,2024-03,3636720.98390625,0.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,1095,2023-03,2026-03,3531305.0976981865,0.0,0.0,-1148511.5467709736,2023-09,0.32523713329658455
2023-09-30,vip,0,0,365,2022-10,2023-11,3432262.5443988945,0.0,0.0,-407743.4411269258,2023-09,0.11879727609775129
2023-09-30,vip,0,0,365,2022-11,2023-12,3387660.464959151,0.0,0.0,-457397.802557135,2023-09,0.13501878576330417
2023-09-30,vip,0,0,365,2023-02,2024-02,3357311.3250624416,0.0,0.0,-681664.9957198445,2023-09,0.20303895877370454
2023-09-30,vip,0,0,365,2021-02,2024-03,3334763.65885,2.0,0.0,0.0,2023-09,0.0
2023-09-30,vip,0,0,365,2023-04,2024-05,3334001.447945729,0.0,0.0,-874892.813696953,2023-09,0.2624152470707609
